Unnamed: 0,id,release_date,vote_average,vote_count,revenue,runtime,original_language,original_title,popularity
296,716594,2021/08/19,6.9,77.0,0.0,100.0,en,No Man of God,131.981
297,98566,2014/08/07,5.9,5622.0,477200000.0,101.0,en,Teenage Mutant Ninja Turtles,121.653
298,578701,2021/05/05,7.0,925.0,23384502.0,100.0,en,Those Who Wish Me Dead,130.33
299,854535,2021/07/25,5.4,5.0,0.0,14.0,en,The Legacy of Chucky,114.749
300,631132,2020/02/01,7.7,139.0,0.0,85.0,ja,ゴブリンスレイヤー -GOBLIN'S CROWN-,138.039
301,14161,2009/10/10,5.8,9992.0,791217826.0,158.0,en,2012,135.783
302,3933,2005/09/12,7.5,6743.0,118090836.0,77.0,en,Corpse Bride,120.776
303,44571,2010/08/26,4.7,89.0,2000371.0,93.0,en,The King of Fighters,119.792
304,676845,2021/02/25,7.2,136.0,1753826.0,80.0,es,Juega Conmigo,115.134
305,775996,2021/01/15,6.4,1323.0,0.0,116.0,en,Outside the Wire,132.287
306,438695,2021/12/02,0.0,0.0,0.0,112.0,en,Sing 2,117.07
307,425909,2021/11/11,7.9,5.0,0.0,124.0,en,Ghostbusters: Afterlife,147.716
308,878231,2021/09/24,2.0,1.0,0.0,0.0,en,The Secret Lives of College Freshmen,127.76
309,10195,2011/04/21,6.8,17242.0,449326618.0,115.0,en,Thor,136.338
310,788905,2021/02/25,7.0,39.0,0.0,0.0,es,A un paso de mí,131.952
311,50546,2011/02/10,6.6,4418.0,214945591.0,117.0,en,Just Go with It,129.168
312,533642,2019/06/19,6.0,1420.0,44902237.0,90.0,en,Child's Play,119.218
313,284053,2017/10/25,7.6,16679.0,853977126.0,131.0,en,Thor: Ragnarok,131.502
314,72545,2012/01/19,6.1,3290.0,355692760.0,94.0,en,Journey 2: The Mysterious Island,128.153
315,662237,2021/06/04,7.9,64.0,0.0,101.0,ko,새콤달콤,136.04
316,157336,2014/11/05,8.4,26999.0,701729206.0,169.0,en,Interstellar,116.046
317,23168,2010/09/15,7.2,3756.0,154026136.0,125.0,en,The Town,119.717
318,534,2009/05/20,6.0,5115.0,371353001.0,115.0,en,Terminator Salvation,140.259
319,33273,2009/11/06,7.5,910.0,19300483.0,110.0,es,Celda 211,125.665
320,30767,2004/09/24,4.0,16.0,0.0,107.0,en,Eternal,120.275
321,602063,2021/04/23,7.9,265.0,33457923.0,138.0,ja,るろうに剣心 最終章 The Final,120.346
322,119450,2014/06/26,7.3,9097.0,710644566.0,130.0,en,Dawn of the Planet of the Apes,114.003
323,727745,2021/08/11,7.3,1221.0,0.0,112.0,en,The Kissing Booth 3,131.877
324,560144,2020/10/25,5.7,376.0,0.0,113.0,en,Skylines,124.425
325,885110,2021/11/04,6.0,5.0,0.0,120.0,en,Amina,186.998
326,18823,2010/03/31,5.9,5046.0,493214993.0,106.0,en,Clash of the Titans,134.318
327,481084,2019/10/10,6.7,1619.0,203044905.0,86.0,en,The Addams Family,116.563
328,22803,2009/10/15,7.3,3759.0,126690726.0,109.0,en,Law Abiding Citizen,138.868
329,475557,2019/10/02,8.2,18970.0,1074251311.0,122.0,en,Joker,116.462
330,792657,2021/02/26,5.7,86.0,0.0,82.0,en,Safer at Home,109.528
331,259693,2016/05/13,7.3,6402.0,320392818.0,134.0,en,The Conjuring 2,101.648
332,796428,2021/10/08,5.9,31.0,0.0,83.0,en,Madres,121.017
333,228326,2014/10/01,7.5,2037.0,97437106.0,95.0,en,The Book of Life,122.104
334,578908,2020/03/26,6.1,328.0,0.0,87.0,en,Bad Trip,123.69
335,400535,2018/06/27,6.9,2528.0,75836683.0,122.0,en,Sicario: Day of the Soldado,112.159
336,440249,2017/03/28,5.5,183.0,0.0,90.0,en,After Porn Ends 2,129.369
337,592656,2020/09/08,6.0,83.0,0.0,105.0,en,Brothers by Blood,114.855
338,106646,2013/12/25,8.0,18565.0,392000000.0,180.0,en,The Wolf of Wall Street,127.565
339,70981,2012/05/30,6.5,9786.0,403170142.0,124.0,en,Prometheus,109.482
340,271110,2016/04/27,7.4,18797.0,1153296293.0,147.0,en,Captain America: Civil War,120.428
341,577922,2020/08/22,7.3,6282.0,363129000.0,150.0,en,Tenet,132.599
342,337167,2018/01/17,6.7,6563.0,368307760.0,105.0,en,Fifty Shades Freed,124.672
343,793723,2021/03/05,5.9,454.0,0.0,80.0,fr,Sentinelle,114.789
344,568160,2019/06/19,8.1,1228.0,186965409.0,112.0,ja,天気の子,
345,593910,2021/09/03,6.7,877.0,0.0,113.0,en,Cinderella,109.329
346,809,2004/05/19,7.1,9344.0,928760770.0,93.0,en,Shrek 2,124.478
347,669659,2021/09/09,6.4,23.0,0.0,100.0,en,Best Sellers,97.152
348,595280,2021/10/06,6.1,68.0,0.0,93.0,es,Distancia de rescate,112.679
349,804435,2021/04/16,6.0,165.0,0.0,96.0,en,Vanquish,128.132
350,681019,2020/03/13,5.0,379.0,0.0,102.0,pl,W lesie dziś nie zaśnie nikt,115.017
351,864388,2021/10/07,7.0,12.0,0.0,46.0,tr,Mickey's Tale of Two Witches,177.282
352,580532,2021/02/26,6.4,153.0,0.0,118.0,en,Crisis,101.411
353,7182,2005/09/16,5.5,217.0,881779.0,85.0,en,Venom,106.563
354,17654,2009/08/05,7.4,7461.0,210819611.0,112.0,en,District 9,111.488
355,18240,2009/06/01,7.1,5084.0,317375031.0,108.0,en,The Proposal,115.539
356,260346,2014/12/16,6.2,4645.0,325771424.0,109.0,en,Taken 3,128.222
357,649409,2021/06/24,6.5,278.0,0.0,115.0,en,No Sudden Move,91.432
358,28510,2009/10/01,5.6,319.0,875386.0,97.0,en,Universal Soldier: Regeneration,113.026
359,335988,2017/06/16,6.1,4704.0,605425157.0,154.0,en,Transformers: The Last Knight,114.472
360,9637,2002/06/14,6.0,3337.0,275650703.0,88.0,en,Scooby-Doo,120.75
361,645710,2021/08/25,6.9,268.0,0.0,117.0,en,The Voyeurs,95.844
362,337339,2017/04/12,6.9,8595.0,1238764765.0,136.0,en,The Fate of the Furious,100.659
363,7445,2009/01/22,7.0,1897.0,43318349.0,105.0,en,Brothers,86.645
364,45682,2009/07/03,4.4,46.0,0.0,85.0,zh,Xun zhao Cheng Long,118.653
365,863,1999/10/30,7.6,11000.0,497366869.0,92.0,en,Toy Story 2,125.459
366,425,2002/03/10,7.3,10489.0,383257136.0,81.0,en,Ice Age,126.211
367,378064,2016/09/17,8.4,2614.0,30156463.0,130.0,ja,映画 聲の形,132.05
368,284052,2016/10/25,7.4,17709.0,677700000.0,115.0,en,Doctor Strange,115.596
369,381749,2016/06/24,5.4,63.0,0.0,79.0,it,Porno & Libertà,122.833
370,307081,2015/03/24,7.4,4516.0,91709827.0,123.0,en,Southpaw,105.745
371,778657,2021/06/18,6.1,7.0,0.0,98.0,es,Destello Bravío,120.253
372,316727,2016/06/29,6.4,4261.0,118587880.0,105.0,en,The Purge: Election Year,106.161
373,49529,2012/03/07,6.2,4474.0,284139100.0,132.0,en,John Carter,115.257
374,57165,2012/03/28,5.7,3377.0,301970083.0,99.0,en,Wrath of the Titans,105.074
375,643586,2021/02/12,6.5,385.0,431020.0,88.0,en,Willy's Wonderland,108.006
376,857910,2021/08/12,7.8,15.0,0.0,64.0,es,Lokillo: nada es igual,97.682
377,812456,2021/05/14,7.2,58.0,0.0,60.0,en,Barbie & Chelsea: The Lost Birthday,106.542
378,454626,2020/02/12,7.4,7240.0,306766470.0,99.0,en,Sonic the Hedgehog,124.308
379,177572,2014/10/24,7.8,13112.0,657827828.0,102.0,en,Big Hero 6,109.657
380,167032,2013/10/04,5.8,1127.0,3800000.0,97.0,en,Curse of Chucky,96.24
381,801335,2021/02/27,8.1,268.0,0.0,90.0,en,Girl in the Basement,
382,383498,2018/05/10,7.5,13893.0,786365638.0,119.0,en,Deadpool 2,111.516
383,348893,2016/08/01,7.0,930.0,0.0,87.0,en,Boyka: Undisputed IV,116.227
384,617708,2020/01/22,6.6,223.0,0.0,97.0,es,La Llorona,90.234
385,44943,2011/03/08,5.7,2745.0,211819354.0,116.0,en,Battle: Los Angeles,115.452
386,8871,2000/11/17,6.7,5531.0,345141403.0,104.0,en,How the Grinch Stole Christmas,122.213
387,42194,2010/03/20,5.4,512.0,967000.0,92.0,en,TEKKEN,101.66
388,131631,2014/11/19,6.8,13034.0,752100229.0,123.0,en,The Hunger Games: Mockingjay - Part 1,105.522
389,778552,2021/02/25,4.8,4.0,21507.0,93.0,en,The Penitent Thief,115.977
390,49530,2011/10/27,6.9,9049.0,173930596.0,109.0,en,In Time,99.952
391,581392,2020/07/15,6.9,1714.0,39657073.0,116.0,ko,반도,112.928
392,786300,2021/02/12,6.2,83.0,0.0,84.0,en,Tentacles,93.795
393,442249,2018/07/04,6.0,3159.0,137056262.0,97.0,en,The First Purge,106.14
394,254128,2015/05/27,6.2,6870.0,473990832.0,114.0,en,San Andreas,109.152
395,45243,2011/05/25,6.4,8490.0,586764305.0,102.0,en,The Hangover Part II,100.411
396,439079,2018/09/05,5.8,4901.0,365550119.0,96.0,en,The Nun,96.872
397,1726,2008/04/30,7.6,21554.0,585174222.0,126.0,en,Iron Man,98.686
398,76492,2012/09/20,6.9,6959.0,358375603.0,91.0,en,Hotel Transylvania,101.384
399,26123,2009/06/18,5.3,1389.0,5021219.0,93.0,en,American Pie Presents: The Book of Love,117.752
400,888917,2021/11/03,6.0,4.0,0.0,105.0,fr,Les Rois de l'arnaque,115.384
401,495764,2020/02/05,7.0,8238.0,201858461.0,109.0,en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),109.157
402,44251,1994/03/12,6.7,475.0,0.0,48.0,ja,ドラゴンボールＺ 危険なふたり！超戦士はねむれない,111.569
403,398818,2017/09/01,8.3,9589.0,41063475.0,132.0,en,Call Me by Your Name,117.179
404,520946,2020/06/26,5.9,198.0,4608579.0,96.0,en,100% Wolf,109.35
405,2062,2007/06/28,7.8,13176.0,623726000.0,111.0,en,Ratatouille,107.165
406,366170,2016/04/23,7.5,245.0,1015339.0,120.0,ja,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,106.812
407,632632,2020/08/22,8.5,263.0,0.0,60.0,ja,映画 ギヴン,115.335
408,109445,2013/11/20,7.3,13633.0,1274219009.0,102.0,en,Frozen,112.116
409,14849,2009/02/17,6.2,150.0,0.0,87.0,en,Dead Like Me: Life After Death,96.973
410,604360,2021/07/02,6.1,54.0,0.0,115.0,ko,제8일의 밤,101.97
411,714968,2021/09/03,4.3,6.0,0.0,109.0,en,Plan A,158.725
412,847981,2021/08/17,6.2,109.0,0.0,105.0,de,Schwarze Insel,93.971
413,617653,2021/10/13,7.7,394.0,23512324.0,153.0,en,The Last Duel,111.097
414,38055,2010/10/28,6.9,5294.0,321885765.0,96.0,en,Megamind,105.316
415,49051,2012/11/26,7.3,15327.0,1021103568.0,169.0,en,The Hobbit: An Unexpected Journey,107.123
416,736069,2021/04/27,7.8,338.0,0.0,84.0,en,Justice Society: World War II,98.108
417,14836,2009/02/05,7.8,5356.0,124596398.0,100.0,en,Coraline,111.854
418,785539,2021/07/29,7.4,263.0,0.0,101.0,en,Resort to Love,100.284
419,4258,2013/04/11,4.8,2193.0,78378744.0,86.0,en,Scary Movie 5,100.035
420,283995,2017/04/19,7.6,17344.0,863756051.0,137.0,en,Guardians of the Galaxy Vol. 2,92.961
421,805051,2021/01/01,7.6,32.0,0.0,85.0,en,Smelliville,107.299
422,324552,2017/02/08,7.3,9618.0,171539887.0,122.0,en,John Wick: Chapter 2,109.503
423,689249,2020/04/03,7.6,843.0,0.0,57.0,es,La Casa de Papel: el fenómeno,107.516
424,595172,2019/04/18,7.9,55.0,0.0,108.0,en,The Pilgrim's Progress,90.879
425,68721,2013/04/18,6.9,18524.0,1214811252.0,130.0,en,Iron Man 3,109.815
426,11186,1990/11/09,6.2,1244.0,35763605.0,84.0,en,Child's Play 2,109.348
427,27576,2010/07/21,6.4,4388.0,293329073.0,100.0,en,Salt,111.486
428,34433,1993/03/06,7.2,609.0,658982.0,70.0,ja,ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,112.958
429,9820,1998/07/28,7.1,3061.0,92108518.0,128.0,en,The Parent Trap,108.251
430,55846,2011/05/20,6.1,1211.0,741875.0,97.0,en,Blitz,103.325
431,420809,2019/10/16,7.4,4730.0,491570967.0,119.0,en,Maleficent: Mistress of Evil,86.477
432,615678,2021/04/09,5.7,826.0,0.0,107.0,en,Thunder Force,98.333
433,576393,2019/02/14,6.7,71.0,0.0,123.0,zh,一吻定情,88.894
434,120,2001/12/18,8.4,19964.0,871368364.0,179.0,en,The Lord of the Rings: The Fellowship of the Ring,100.529
435,158011,2013/03/14,6.8,2380.0,68572378.0,94.0,en,The Call,83.301
436,512200,2019/12/04,7.0,6337.0,800059707.0,123.0,en,Jumanji: The Next Level,96.802
437,581389,2021/02/05,7.2,674.0,0.0,136.0,ko,승리호,106.984
438,606523,2020/09/03,6.9,148.0,0.0,131.0,ko,낙원의 밤,98.945
439,677638,2020/06/30,7.9,686.0,0.0,69.0,en,We Bare Bears: The Movie,111.927
440,483898,2011/07/27,7.9,38.0,0.0,93.0,en,50 Greatest Harry Potter Moments,92.859
441,118,2005/07/13,7.0,11875.0,474968763.0,115.0,en,Charlie and the Chocolate Factory,116.162
442,736074,2021/07/26,7.7,215.0,0.0,87.0,en,"Batman: The Long Halloween, Part Two",121.797
443,87101,2015/06/23,5.9,6907.0,440603537.0,126.0,en,Terminator Genisys,110.469
444,793002,2021/03/05,6.6,70.0,0.0,90.0,en,Dreamcatcher,87.409
445,225886,2014/07/17,5.4,3517.0,126069509.0,97.0,en,Sex Tape,99.58
446,655431,2020/03/27,7.7,47.0,0.0,137.0,ja,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,107.407
447,460458,2021/11/24,0.0,0.0,0.0,107.0,en,Resident Evil: Welcome to Raccoon City,88.822
448,44912,2011/06/16,5.2,5909.0,219851172.0,114.0,en,Green Lantern,101.214
449,296096,2016/06/01,7.9,9490.0,207945075.0,110.0,en,Me Before You,97.535
450,20533,2010/06/18,4.9,1096.0,10539000.0,81.0,en,Jonah Hex,108.923
451,536841,2019/06/14,7.5,296.0,0.0,130.0,es,Diego Maradona,88.424
452,651571,2020/12/17,4.4,470.0,39328.0,92.0,en,Breach,97.208
453,4248,2001/07/04,5.8,3506.0,141220678.0,83.0,en,Scary Movie 2,92.5
454,658558,2020/01/10,4.5,11.0,0.0,76.0,ja,劇場版 巨蟲列島,118.732
455,424139,2018/10/18,6.5,3581.0,253688035.0,106.0,en,Halloween,94.627
456,59440,2011/09/09,7.8,3416.0,23057115.0,140.0,en,Warrior,140.066
457,13448,2009/05/13,6.7,5509.0,485930816.0,138.0,en,Angels & Demons,106.651
458,281338,2017/07/11,7.1,7013.0,488533726.0,140.0,en,War for the Planet of the Apes,83.448
459,622386,2019/07/19,8.5,4.0,0.0,12.0,en,Tiffany + Chucky,95.705
460,587996,2021/01/29,6.4,656.0,0.0,106.0,es,Bajocero,96.349
461,663558,2021/02/06,8.3,233.0,0.0,116.0,zh,新神榜：哪吒重生,101.09
462,22,2003/07/09,7.8,16599.0,655011224.0,143.0,en,Pirates of the Caribbean: The Curse of the Black Pearl,110.921
463,684281,2021/06/11,6.4,9.0,0.0,102.0,en,Adventures of a Mathematician,
464,45610,2011/09/23,6.7,749.0,2527904.0,129.0,en,Machine Gun Preacher,104.67
465,198184,2015/03/04,6.8,6558.0,104399548.0,120.0,en,Chappie,95.834
466,458156,2019/05/15,7.4,7365.0,326709727.0,130.0,en,John Wick: Chapter 3 - Parabellum,115.765
467,48138,2011/02/16,6.6,3044.0,130786397.0,113.0,en,Unknown,94.122
468,23988,2009/10/27,4.2,339.0,0.0,90.0,en,Stan Helsing,87.419
469,749274,2021/09/16,6.5,247.0,11780000.0,104.0,en,Cry Macho,94.288
470,50620,2012/11/13,6.5,7347.0,829000000.0,115.0,en,The Twilight Saga: Breaking Dawn - Part 2,101.074
471,567748,2021/09/24,6.5,1041.0,0.0,91.0,en,The Guilty,93.318
472,37686,2011/06/08,6.7,5413.0,260095986.0,112.0,en,Super 8,92.013
473,126963,2013/03/30,6.8,1122.0,50461371.0,85.0,ja,ドラゴンボールZ 神と神,99.96
474,486589,2019/07/25,7.8,803.0,5362776.0,92.0,en,Red Shoes and the Seven Dwarfs,99.323
475,50723,2010/07/31,7.0,262.0,0.0,85.0,ja,劇場版 NARUTO -ナルト- 疾風伝 ザ・ロストタワー,97.24
476,667757,2021/07/30,5.1,9.0,0.0,95.0,es,El prófugo,99.208
477,618353,2020/10/13,7.3,281.0,0.0,96.0,en,Batman: Death in the Family,107.95
478,674164,2021/12/31,0.0,0.0,0.0,60.0,en,Return of Chucky,84.368
479,76338,2013/10/30,6.6,14048.0,644571402.0,112.0,en,Thor: The Dark World,96.827
480,739542,2021/06/30,5.8,130.0,0.0,98.0,en,America: The Motion Picture,98.542
481,75174,2011/09/14,6.6,3051.0,77278331.0,117.0,en,The Grey,83.368
482,284054,2018/02/13,7.4,18107.0,1346739107.0,134.0,en,Black Panther,95.125
483,839440,2021/06/11,5.3,48.0,0.0,77.0,en,Dinosaur Hotel,94.71
484,23629,2011/03/24,6.1,3777.0,89792502.0,110.0,en,Sucker Punch,91.55
485,649087,2021/02/11,5.9,542.0,0.0,86.0,sv,Red Dot,90.161
486,35,2007/07/25,7.0,6443.0,527068851.0,87.0,en,The Simpsons Movie,102.162
487,285,2007/05/19,7.2,11414.0,961000000.0,169.0,en,Pirates of the Caribbean: At World's End,103.797
488,9543,2010/05/19,6.2,5537.0,335154643.0,116.0,en,Prince of Persia: The Sands of Time,101.593
489,597,1997/11/18,7.9,19999.0,2187463944.0,194.0,en,Titanic,94.235
490,38365,2010/06/24,6.3,4649.0,271430189.0,102.0,en,Grown Ups,98.326
491,615677,2020/12/25,6.3,544.0,0.0,97.0,en,We Can Be Heroes,97.081
492,10201,2008/12/09,6.6,5283.0,223241637.0,104.0,en,Yes Man,94.058
493,8966,2008/11/20,6.3,11034.0,393616788.0,122.0,en,Twilight,99.856
494,24752,1991/07/20,6.8,433.0,16331742.0,48.0,ja,Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô,92.233
495,874965,2021/10/15,5.2,35.0,0.0,88.0,de,Du Sie Er & Wir,93.729
496,336843,2018/01/10,7.1,6056.0,288175335.0,143.0,en,Maze Runner: The Death Cure,84.838
497,72105,2012/06/29,6.4,10151.0,549368315.0,107.0,en,Ted,101.173
498,11224,1950/02/22,7.0,5389.0,263591415.0,74.0,en,Cinderella,92.807
499,785752,2021/09/22,6.2,289.0,0.0,93.0,en,Intrusion,93.456
500,779202,2021/08/04,6.8,56.0,0.0,84.0,pt,Terapia do Medo,79.967
501,12429,2008/07/19,7.7,2989.0,202404009.0,100.0,ja,崖の上のポニョ,90.365
502,576845,2021/10/21,7.5,198.0,12000000.0,117.0,en,Last Night in Soho,88.37
503,654028,2020/11/18,6.6,653.0,0.0,112.0,en,The Christmas Chronicles: Part Two,101.772
504,396535,2016/07/20,7.8,5196.0,87547518.0,118.0,ko,부산행,98.877
505,57158,2013/12/11,7.6,10474.0,958400000.0,161.0,en,The Hobbit: The Desolation of Smaug,94.336
506,102651,2014/05/28,7.1,11236.0,758539785.0,97.0,en,Maleficent,86.02
507,544401,2021/02/26,7.5,790.0,0.0,140.0,en,Cherry,92.247
508,36728,2009/08/01,7.2,274.0,8084148.0,95.0,ja,劇場版 NARUTO -ナルト- 疾風伝 火の意志を継ぐ者,93.894
509,16996,2009/03/11,6.3,4135.0,136267476.0,102.0,en,17 Again,86.823
510,375846,2016/01/03,6.7,151.0,0.0,85.0,en,Bad Sister,78.021
511,60304,2013/01/17,6.0,5662.0,226349749.0,88.0,en,Hansel & Gretel: Witch Hunters,83.4
512,787009,2021/03/11,5.8,43.0,0.0,80.0,en,Stay Out of the Attic,80.706
513,698320,2021/01/29,5.8,46.0,0.0,90.0,en,The Mad Hatter,78.535
514,644083,2021/01/22,6.1,122.0,510466.0,92.0,en,Twist,100.902
515,82675,2012/09/27,6.3,5412.0,376141306.0,91.0,en,Taken 2,98.855
516,591275,2021/07/14,7.4,893.0,0.0,114.0,en,Fear Street: 1666,100.608
517,447404,2019/05/03,7.0,5230.0,433005346.0,105.0,en,Pokémon Detective Pikachu,93.0
518,607383,2019/07/29,4.1,84.0,0.0,72.0,en,Aquaslash,92.067
519,82690,2012/01/01,7.3,10189.0,471222889.0,101.0,en,Wreck-It Ralph,88.172
520,1771,2011/07/22,7.0,17604.0,370569774.0,124.0,en,Captain America: The First Avenger,92.892
521,602269,2021/01/28,6.4,1291.0,23205000.0,128.0,en,The Little Things,93.78
522,645856,2021/03/26,5.7,140.0,0.0,87.0,en,The Seventh Day,85.071
523,11187,1991/08/30,5.9,1069.0,20560255.0,90.0,en,Child's Play 3,85.613
524,360920,2018/11/08,6.8,2683.0,508575295.0,85.0,en,The Grinch,108.579
525,10144,1989/11/17,7.4,6158.0,211343479.0,83.0,en,The Little Mermaid,102.5
526,16869,2009/08/19,8.2,17709.0,321455689.0,153.0,en,Inglourious Basterds,115.552
527,37724,2012/10/25,7.2,12945.0,1108561013.0,143.0,en,Skyfall,119.752
528,441168,2017/02/11,5.6,75.0,0.0,87.0,en,From Straight A's to XXX,94.153
529,536728,2021/04/23,5.5,6.0,0.0,99.0,en,The Space Between,92.4
530,345940,2018/08/09,6.2,5534.0,530243742.0,113.0,en,The Meg,91.212
531,126889,2017/05/09,6.0,6752.0,232380243.0,122.0,en,Alien: Covenant,84.204
532,819413,2021/04/16,2.0,1.0,0.0,95.0,zh,八月未央,104.663
533,122,2003/12/01,8.5,18523.0,1118888979.0,201.0,en,The Lord of the Rings: The Return of the King,93.118
534,400928,2017/04/12,8.1,4108.0,40343446.0,101.0,en,Gifted,76.165
535,12,2003/05/30,7.8,15612.0,940335536.0,100.0,en,Finding Nemo,82.071
536,50253,2004/02/14,7.6,179.0,0.0,83.0,ja,聖闘士星矢 天界編 序奏 ~overture~,91.69
537,47971,2017/01/13,5.8,4933.0,346147658.0,107.0,en,xXx: Return of Xander Cage,95.781
538,953,2005/05/25,6.9,8654.0,542063846.0,86.0,en,Madagascar,82.367
539,49026,2012/07/16,7.8,18529.0,1081041287.0,165.0,en,The Dark Knight Rises,82.767
540,159824,2015/09/21,6.8,4533.0,473226958.0,89.0,en,Hotel Transylvania 2,84.767
541,523931,2018/08/10,5.6,189.0,5303.0,90.0,en,Megalodon,81.889
542,43074,2016/07/14,5.4,5195.0,229147509.0,117.0,en,Ghostbusters,91.185
543,158015,2013/05/31,6.3,6900.0,89328627.0,86.0,en,The Purge,82.329
544,341174,2017/02/08,6.5,6473.0,378827494.0,118.0,en,Fifty Shades Darker,102.283
545,420818,2019/07/12,7.2,8021.0,1667635327.0,118.0,en,The Lion King,103.805
546,715658,2020/09/21,6.5,90.0,0.0,93.0,en,The Scientist,80.275
547,109439,2013/05/23,6.2,7037.0,362000072.0,100.0,en,The Hangover Part III,85.173
548,37834,2010/06/15,6.2,3491.0,261930431.0,109.0,en,Knight and Day,76.641
549,554596,2019/03/15,8.1,644.0,0.0,102.0,es,No Manches Frida 2,81.456
550,209112,2016/03/23,5.9,15226.0,873634919.0,152.0,en,Batman v Superman: Dawn of Justice,84.219
551,41630,2011/01/21,6.3,3851.0,149228077.0,107.0,en,No Strings Attached,93.973
552,793147,2021/02/03,2.0,1.0,0.0,76.0,zh,余生，请多指教,98.214
553,671583,2020/07/31,7.4,178.0,0.0,96.0,en,Upside-Down Magic,87.357
554,121,2002/12/18,8.4,17256.0,926287400.0,179.0,en,The Lord of the Rings: The Two Towers,89.91
555,8355,2009/06/26,6.7,6553.0,886686817.0,94.0,en,Ice Age: Dawn of the Dinosaurs,89.998
556,841,1984/12/14,6.3,1964.0,30925690.0,137.0,en,Dune,87.574
557,10674,1998/06/18,7.9,7628.0,304320254.0,88.0,en,Mulan,94.011
558,10193,2010/06/16,7.8,11889.0,1066969703.0,103.0,en,Toy Story 3,82.89
559,785544,2021/11/05,4.0,3.0,0.0,124.0,cs,ボクたちはみんな大人になれなかった,133.274
560,58,2006/07/06,7.3,12734.0,1065659812.0,151.0,en,Pirates of the Caribbean: Dead Man's Chest,107.364
561,647302,2019/11/21,6.3,101.0,0.0,94.0,en,Benny Loves You,90.52
562,190859,2014/12/25,7.4,10604.0,542307423.0,133.0,en,American Sniper,88.398
563,496243,2019/05/30,8.5,12445.0,257591776.0,133.0,ko,기생충,96.306
564,875828,,0.0,0.0,0.0,0.0,en,Untitled Peaky Blinders Film,100.232
565,591274,2021/07/08,7.3,1001.0,0.0,110.0,en,Fear Street: 1978,86.548
566,531499,2020/08/07,5.7,329.0,942666.0,95.0,en,The Tax Collector,93.986
567,610150,,0.0,0.0,0.0,0.0,ja,ドラゴンボール超：スーパーヒーロー,88.668
568,9023,2002/05/24,7.7,3603.0,122563539.0,83.0,en,Spirit: Stallion of the Cimarron,91.239
569,720026,2021/01/12,4.9,124.0,0.0,93.0,en,Butchers,83.072
570,294254,2015/09/09,6.7,8483.0,312296056.0,131.0,en,Maze Runner: The Scorch Trials,84.993
571,11688,2000/12/15,7.6,5172.0,169327687.0,78.0,en,The Emperor's New Groove,87.316
572,736073,2021/06/21,7.9,264.0,0.0,85.0,en,"Batman: The Long Halloween, Part One",107.078
573,262500,2015/03/18,6.4,8601.0,295238201.0,119.0,en,Insurgent,81.546
574,17134,2009/03/19,5.9,567.0,17280326.0,108.0,en,12 Rounds,89.693
575,19908,2009/10/07,7.3,9871.0,102391540.0,88.0,en,Zombieland,89.286
576,37645,2010/03/23,6.6,903.0,0.0,117.0,fr,L'Immortel,82.973
577,820232,2019/03/29,9.4,17.0,0.0,105.0,ja,鬼滅の刃 兄妹の絆,92.484
578,50619,2011/11/16,6.2,7238.0,712171856.0,117.0,en,The Twilight Saga: Breaking Dawn - Part 1,90.295
579,630240,2021/07/14,6.8,322.0,5115725.0,108.0,fr,Titane,92.889
580,61979,2010/12/03,7.8,2280.0,0.0,122.0,es,Tres metros sobre el cielo,96.784
581,676842,2021/04/08,7.9,74.0,0.0,92.0,es,Después de ti,86.235
582,11699,2009/05/21,6.1,814.0,10589102.0,122.0,en,Bad Lieutenant: Port of Call - New Orleans,95.658
583,718867,2020/07/23,7.4,135.0,0.0,89.0,en,The Larva Island Movie,86.144
584,49521,2013/06/12,6.6,12574.0,754045518.0,143.0,en,Man of Steel,82.456
585,521029,2019/06/26,6.4,2537.0,231252591.0,106.0,en,Annabelle Comes Home,81.547
